id_participante,estado_asistencia,tiempo_registro_seg,hay_error,tiempo_extra_por_error,registro_duplicado,evento_id
80,ausente,0.0,False,0.0,False,Sesion_5
81,presente,30.37,False,0.0,False,Sesion_5
82,tardanza,34.0,False,0.0,False,Sesion_5
83,tardanza,41.82,False,0.0,False,Sesion_5
84,presente,23.94,False,0.0,False,Sesion_5
85,presente,53.67,False,0.0,False,Sesion_5
86,presente,32.47,False,0.0,False,Sesion_5
87,presente,26.46,False,0.0,False,Sesion_5
88,presente,25.05,True,60.0,False,Sesion_5
89,presente,35.27,False,0.0,False,Sesion_5
90,presente,23.78,False,0.0,False,Sesion_5
91,presente,31.69,False,0.0,False,Sesion_5
92,ausente,0.0,False,0.0,False,Sesion_5
93,presente,34.54,False,0.0,False,Sesion_5
94,presente,31.69,False,0.0,False,Sesion_5
95,presente,22.82,False,0.0,False,Sesion_5
96,tardanza,21.5,False,0.0,False,Sesion_5
97,tardanza,43.55,False,0.0,False,Sesion_5
98,presente,24.56,False,0.0,False,Sesion_5
99,presente,43.56,False,0.0,False,Sesion_5
100,presente,38.17,False,0.0,False,Sesion_5
101,presente,46.28,False,0.0,False,Sesion_5
102,presente,34.75,False,0.0,False,Sesion_5
103,tardanza,41.46,False,0.0,False,Sesion_5
104,presente,38.98,False,0.0,False,Sesion_5
105,presente,35.17,False,0.0,False,Sesion_5
106,presente,32.96,False,0.0,False,Sesion_5
107,presente,35.86,False,0.0,False,Sesion_5
108,presente,41.55,True,60.0,False,Sesion_5
109,presente,32.95,False,0.0,False,Sesion_5
110,presente,56.51,False,0.0,False,Sesion_5
111,presente,36.95,False,0.0,False,Sesion_5
112,presente,29.25,False,0.0,False,Sesion_5
113,tardanza,32.3,False,0.0,False,Sesion_5
114,presente,26.47,False,0.0,False,Sesion_5
115,presente,37.92,False,0.0,False,Sesion_5
116,presente,48.55,True,60.0,False,Sesion_5
117,presente,51.0,False,0.0,False,Sesion_5
118,presente,28.68,False,0.0,False,Sesion_5
119,presente,23.36,True,60.0,False,Sesion_5
119,presente,27.52,True,60.0,True,Sesion_5
120,presente,22.93,False,0.0,False,Sesion_5
121,tardanza,32.78,False,0.0,False,Sesion_5
122,presente,31.67,False,0.0,False,Sesion_5
123,tardanza,41.38,False,0.0,False,Sesion_5
124,presente,36.56,False,0.0,False,Sesion_5
125,presente,27.85,False,0.0,False,Sesion_5
126,presente,19.33,False,0.0,False,Sesion_5
127,presente,24.52,False,0.0,False,Sesion_5
128,presente,32.54,False,0.0,False,Sesion_5
129,presente,33.33,False,0.0,False,Sesion_5
130,presente,39.58,False,0.0,False,Sesion_5
131,presente,31.19,False,0.0,False,Sesion_5
132,tardanza,40.81,False,0.0,False,Sesion_5
133,tardanza,33.41,False,0.0,False,Sesion_5
134,presente,42.72,True,60.0,False,Sesion_5
135,presente,28.04,False,0.0,False,Sesion_5
136,presente,35.92,False,0.0,False,Sesion_5
137,presente,43.14,False,0.0,False,Sesion_5
138,presente,39.57,False,0.0,False,Sesion_5
139,ausente,0.0,False,0.0,False,Sesion_5
140,presente,26.84,False,0.0,False,Sesion_5
141,ausente,0.0,False,0.0,False,Sesion_5
142,presente,43.48,False,0.0,False,Sesion_5
143,presente,23.58,False,0.0,False,Sesion_5
144,presente,24.32,True,60.0,False,Sesion_5
145,presente,24.32,False,0.0,False,Sesion_5
146,ausente,0.0,False,0.0,False,Sesion_5
147,ausente,0.0,False,0.0,False,Sesion_5
148,presente,22.09,False,0.0,False,Sesion_5
149,presente,40.17,True,60.0,False,Sesion_5
150,presente,38.68,False,0.0,False,Sesion_5
151,presente,21.24,False,0.0,False,Sesion_5
152,presente,23.76,False,0.0,False,Sesion_5
153,presente,33.69,True,60.0,False,Sesion_5
154,presente,33.94,False,0.0,False,Sesion_5
155,presente,34.46,True,60.0,False,Sesion_5
156,presente,28.72,False,0.0,False,Sesion_5
157,presente,23.39,False,0.0,False,Sesion_5
158,presente,33.5,False,0.0,False,Sesion_5
159,presente,20.22,False,0.0,False,Sesion_5
160,presente,46.35,False,0.0,False,Sesion_5
161,presente,42.7,False,0.0,False,Sesion_5
162,presente,20.82,False,0.0,False,Sesion_5
163,presente,21.24,True,60.0,False,Sesion_5
164,presente,39.77,False,0.0,False,Sesion_5
165,tardanza,33.03,True,60.0,False,Sesion_5
166,presente,41.98,False,0.0,False,Sesion_5
167,presente,37.08,True,60.0,False,Sesion_5
168,presente,33.6,True,60.0,False,Sesion_5
169,presente,45.08,False,0.0,False,Sesion_5
170,presente,28.81,False,0.0,False,Sesion_5
170,presente,33.78,False,0.0,True,Sesion_5
171,presente,48.18,False,0.0,False,Sesion_5
172,presente,28.09,False,0.0,False,Sesion_5
173,tardanza,36.29,False,0.0,False,Sesion_5
174,tardanza,25.86,False,0.0,False,Sesion_5
175,presente,51.79,False,0.0,False,Sesion_5
176,presente,40.1,False,0.0,False,Sesion_5
177,presente,34.86,True,60.0,False,Sesion_5
178,presente,48.27,False,0.0,False,Sesion_5
179,presente,39.04,False,0.0,False,Sesion_5
180,presente,39.4,False,0.0,False,Sesion_5
181,tardanza,44.69,False,0.0,False,Sesion_5
182,presente,44.72,False,0.0,False,Sesion_5
183,presente,36.77,False,0.0,False,Sesion_5
184,presente,40.24,False,0.0,False,Sesion_5
185,presente,47.07,False,0.0,False,Sesion_5
186,presente,31.91,False,0.0,False,Sesion_5
187,presente,38.9,True,60.0,False,Sesion_5
188,ausente,0.0,False,0.0,False,Sesion_5
189,presente,46.03,False,0.0,False,Sesion_5
190,tardanza,41.93,False,0.0,False,Sesion_5
191,presente,54.12,False,0.0,False,Sesion_5
192,tardanza,41.34,False,0.0,False,Sesion_5
193,tardanza,24.89,True,60.0,False,Sesion_5
194,presente,19.73,False,0.0,False,Sesion_5
195,presente,46.97,False,0.0,False,Sesion_5
196,tardanza,31.88,False,0.0,False,Sesion_5
197,presente,27.11,False,0.0,False,Sesion_5
198,presente,41.33,False,0.0,False,Sesion_5
199,tardanza,34.29,False,0.0,False,Sesion_5
200,tardanza,42.29,False,0.0,False,Sesion_5
201,presente,48.09,False,0.0,False,Sesion_5
202,presente,39.47,False,0.0,False,Sesion_5
203,presente,34.8,False,0.0,False,Sesion_5
204,tardanza,41.16,True,60.0,False,Sesion_5
205,presente,62.71,False,0.0,False,Sesion_5
206,presente,40.3,False,0.0,False,Sesion_5
207,presente,40.79,False,0.0,False,Sesion_5
208,presente,33.39,False,0.0,False,Sesion_5
209,presente,47.98,False,0.0,False,Sesion_5
210,presente,33.07,False,0.0,False,Sesion_5
211,presente,38.73,False,0.0,False,Sesion_5
212,presente,41.14,False,0.0,False,Sesion_5
213,presente,27.61,False,0.0,False,Sesion_5
214,presente,28.91,False,0.0,False,Sesion_5
215,ausente,0.0,False,0.0,False,Sesion_5
216,presente,43.59,False,0.0,False,Sesion_5
217,presente,38.21,False,0.0,False,Sesion_5
218,presente,37.36,False,0.0,False,Sesion_5
219,presente,26.38,False,0.0,False,Sesion_5
219,presente,27.9,False,0.0,True,Sesion_5
220,presente,25.48,False,0.0,False,Sesion_5
221,ausente,0.0,False,0.0,False,Sesion_5
222,presente,35.64,False,0.0,False,Sesion_5
223,presente,25.93,True,60.0,False,Sesion_5
224,presente,36.52,False,0.0,False,Sesion_5
225,tardanza,24.24,False,0.0,False,Sesion_5
226,tardanza,42.83,False,0.0,False,Sesion_5
227,presente,38.41,False,0.0,False,Sesion_5
228,presente,32.79,False,0.0,False,Sesion_5
229,presente,38.96,False,0.0,False,Sesion_5
230,presente,49.44,False,0.0,False,Sesion_5
231,presente,44.09,False,0.0,False,Sesion_5
232,presente,32.43,False,0.0,False,Sesion_5
233,presente,18.59,False,0.0,False,Sesion_5
234,tardanza,37.35,False,0.0,False,Sesion_5
235,presente,27.19,False,0.0,False,Sesion_5
236,tardanza,36.21,False,0.0,False,Sesion_5
237,presente,28.29,True,60.0,False,Sesion_5
238,presente,34.63,False,0.0,False,Sesion_5
239,presente,41.69,False,0.0,False,Sesion_5
240,presente,19.89,False,0.0,False,Sesion_5
241,presente,54.32,False,0.0,False,Sesion_5
242,presente,36.66,False,0.0,False,Sesion_5
243,presente,31.6,False,0.0,False,Sesion_5
244,presente,43.27,False,0.0,False,Sesion_5
245,ausente,0.0,False,0.0,False,Sesion_5
246,presente,26.09,False,0.0,False,Sesion_5
247,presente,29.41,False,0.0,False,Sesion_5
248,tardanza,37.88,False,0.0,False,Sesion_5
249,presente,33.95,False,0.0,False,Sesion_5
250,presente,54.64,False,0.0,False,Sesion_5
251,presente,30.72,False,0.0,False,Sesion_5
252,presente,36.22,False,0.0,False,Sesion_5
253,presente,36.4,False,0.0,False,Sesion_5
254,presente,25.58,False,0.0,False,Sesion_5
255,presente,21.37,False,0.0,False,Sesion_5
256,presente,44.66,False,0.0,False,Sesion_5
257,presente,38.2,False,0.0,False,Sesion_5
258,tardanza,36.4,False,0.0,False,Sesion_5
259,presente,43.3,True,60.0,False,Sesion_5
260,presente,48.98,True,60.0,False,Sesion_5
1,presente,41.58,False,0.0,False,Sesion_6
2,presente,21.35,False,0.0,False,Sesion_6
3,presente,30.23,False,0.0,False,Sesion_6
4,presente,46.1,False,0.0,False,Sesion_6
5,presente,38.07,False,0.0,False,Sesion_6
6,presente,34.32,False,0.0,False,Sesion_6
7,presente,45.02,False,0.0,False,Sesion_6
8,presente,27.4,False,0.0,False,Sesion_6
9,presente,28.9,False,0.0,False,Sesion_6
10,presente,28.2,False,0.0,False,Sesion_6
11,presente,31.54,False,0.0,False,Sesion_6
12,presente,48.54,False,0.0,False,Sesion_6
13,ausente,0.0,False,0.0,False,Sesion_6
14,presente,34.87,False,0.0,False,Sesion_6
15,ausente,0.0,False,0.0,False,Sesion_6
16,presente,26.89,False,0.0,False,Sesion_6
17,presente,11.05,False,0.0,False,Sesion_6
18,presente,35.6,False,0.0,False,Sesion_6
19,ausente,0.0,False,0.0,False,Sesion_6
20,presente,45.03,False,0.0,False,Sesion_6
21,presente,23.24,False,0.0,False,Sesion_6
22,presente,36.62,False,0.0,False,Sesion_6
23,presente,55.36,False,0.0,False,Sesion_6
24,presente,33.92,False,0.0,False,Sesion_6
25,presente,44.78,False,0.0,False,Sesion_6
26,presente,25.37,True,60.0,False,Sesion_6
27,tardanza,27.51,False,0.0,False,Sesion_6
28,presente,30.69,False,0.0,False,Sesion_6
29,presente,29.6,False,0.0,False,Sesion_6
30,presente,38.98,False,0.0,False,Sesion_6
31,presente,37.07,False,0.0,False,Sesion_6
32,presente,41.23,False,0.0,False,Sesion_6
33,tardanza,44.6,False,0.0,False,Sesion_6
34,presente,33.3,False,0.0,False,Sesion_6
35,presente,32.4,False,0.0,False,Sesion_6
36,presente,45.37,False,0.0,False,Sesion_6
37,ausente,0.0,False,0.0,False,Sesion_6
38,presente,58.71,False,0.0,False,Sesion_6
39,presente,39.0,True,60.0,False,Sesion_6
40,presente,38.87,False,0.0,False,Sesion_6
41,presente,29.09,False,0.0,False,Sesion_6
42,presente,45.87,False,0.0,False,Sesion_6
43,presente,35.85,False,0.0,False,Sesion_6
44,presente,35.71,False,0.0,False,Sesion_6
45,ausente,0.0,False,0.0,False,Sesion_6
46,presente,28.64,False,0.0,False,Sesion_6
47,presente,47.9,True,60.0,False,Sesion_6
48,presente,27.69,False,0.0,False,Sesion_6
49,presente,36.6,False,0.0,False,Sesion_6
50,presente,50.87,False,0.0,False,Sesion_6
51,presente,32.49,False,0.0,False,Sesion_6
52,presente,40.16,False,0.0,False,Sesion_6
53,ausente,0.0,False,0.0,False,Sesion_6
54,presente,41.36,False,0.0,False,Sesion_6
55,presente,17.39,False,0.0,False,Sesion_6
56,presente,37.1,False,0.0,False,Sesion_6
57,tardanza,32.9,False,0.0,False,Sesion_6
58,presente,42.13,False,0.0,False,Sesion_6
59,presente,18.82,True,60.0,False,Sesion_6
60,presente,49.45,False,0.0,False,Sesion_6
61,presente,44.32,False,0.0,False,Sesion_6
62,presente,28.51,False,0.0,False,Sesion_6
63,presente,51.86,True,60.0,False,Sesion_6
64,presente,25.97,False,0.0,False,Sesion_6
65,presente,34.24,False,0.0,False,Sesion_6
66,ausente,0.0,False,0.0,False,Sesion_6
67,ausente,0.0,False,0.0,False,Sesion_6
68,presente,44.53,False,0.0,False,Sesion_6
69,tardanza,47.86,False,0.0,False,Sesion_6
70,tardanza,31.23,False,0.0,False,Sesion_6
71,tardanza,51.19,False,0.0,False,Sesion_6
72,presente,23.57,False,0.0,False,Sesion_6
73,presente,36.22,False,0.0,False,Sesion_6
74,presente,28.62,False,0.0,False,Sesion_6
75,presente,53.47,False,0.0,False,Sesion_6
76,presente,36.61,False,0.0,False,Sesion_6
77,presente,44.31,True,60.0,False,Sesion_6
78,presente,14.85,True,60.0,False,Sesion_6
79,presente,30.67,False,0.0,False,Sesion_6
80,presente,38.86,False,0.0,False,Sesion_6
81,tardanza,29.49,False,0.0,False,Sesion_6
82,tardanza,34.62,True,60.0,False,Sesion_6
83,presente,38.55,False,0.0,False,Sesion_6
84,tardanza,50.81,False,0.0,False,Sesion_6
85,presente,30.38,False,0.0,False,Sesion_6
86,presente,33.49,False,0.0,False,Sesion_6
87,presente,30.21,False,0.0,False,Sesion_6
88,presente,41.18,False,0.0,False,Sesion_6
89,presente,30.25,False,0.0,False,Sesion_6
90,presente,37.49,False,0.0,False,Sesion_6
91,presente,29.98,False,0.0,False,Sesion_6
92,presente,35.78,False,0.0,False,Sesion_6
93,tardanza,28.54,False,0.0,False,Sesion_6
94,presente,53.7,False,0.0,False,Sesion_6
95,presente,29.39,False,0.0,False,Sesion_6
96,presente,45.23,False,0.0,False,Sesion_6
97,tardanza,39.24,False,0.0,False,Sesion_6
98,presente,50.45,False,0.0,False,Sesion_6
99,presente,32.47,False,0.0,False,Sesion_6
100,tardanza,34.43,False,0.0,False,Sesion_6
101,presente,39.65,False,0.0,False,Sesion_6
102,ausente,0.0,False,0.0,False,Sesion_6
103,presente,33.82,True,60.0,False,Sesion_6
104,presente,31.74,False,0.0,False,Sesion_6
105,presente,27.81,False,0.0,False,Sesion_6
106,presente,37.58,False,0.0,False,Sesion_6
107,presente,37.55,False,0.0,False,Sesion_6
108,presente,36.83,False,0.0,False,Sesion_6
109,presente,35.32,False,0.0,False,Sesion_6
110,presente,39.8,False,0.0,False,Sesion_6
111,presente,52.47,False,0.0,False,Sesion_6
112,presente,19.33,False,0.0,False,Sesion_6
113,presente,22.71,True,60.0,False,Sesion_6
114,presente,34.43,False,0.0,False,Sesion_6
115,presente,16.76,False,0.0,False,Sesion_6
116,ausente,0.0,False,0.0,False,Sesion_6
117,presente,34.35,False,0.0,False,Sesion_6
118,presente,27.73,False,0.0,False,Sesion_6
119,tardanza,26.66,False,0.0,False,Sesion_6
120,ausente,0.0,False,0.0,False,Sesion_6
121,presente,36.0,False,0.0,False,Sesion_6
122,presente,40.21,False,0.0,False,Sesion_6
123,presente,47.62,False,0.0,False,Sesion_6
124,tardanza,36.56,False,0.0,False,Sesion_6
125,tardanza,38.91,False,0.0,False,Sesion_6
126,tardanza,29.37,False,0.0,False,Sesion_6
127,presente,11.84,False,0.0,False,Sesion_6
128,presente,24.05,True,60.0,False,Sesion_6
129,presente,56.42,False,0.0,False,Sesion_6
130,presente,27.59,False,0.0,False,Sesion_6
131,presente,21.0,False,0.0,False,Sesion_6
132,tardanza,48.94,False,0.0,False,Sesion_6
133,ausente,0.0,False,0.0,False,Sesion_6
134,tardanza,46.26,False,0.0,False,Sesion_6
135,presente,25.49,False,0.0,False,Sesion_6
136,presente,37.49,True,60.0,False,Sesion_6
137,ausente,0.0,False,0.0,False,Sesion_6
138,presente,23.91,False,0.0,False,Sesion_6
139,tardanza,38.13,True,60.0,False,Sesion_6
140,ausente,0.0,False,0.0,False,Sesion_6
141,presente,40.91,True,60.0,False,Sesion_6
142,presente,48.62,False,0.0,False,Sesion_6
143,presente,28.91,False,0.0,False,Sesion_6
144,presente,42.41,False,0.0,False,Sesion_6
145,presente,11.35,False,0.0,False,Sesion_6
146,presente,34.88,False,0.0,False,Sesion_6
147,presente,40.0,False,0.0,False,Sesion_6
148,tardanza,42.79,False,0.0,False,Sesion_6
149,presente,37.71,False,0.0,False,Sesion_6
150,tardanza,39.74,False,0.0,False,Sesion_6
151,presente,30.65,False,0.0,False,Sesion_6
152,presente,46.71,False,0.0,False,Sesion_6
153,tardanza,36.93,False,0.0,False,Sesion_6
154,presente,15.26,False,0.0,False,Sesion_6
155,presente,34.95,False,0.0,False,Sesion_6
156,tardanza,27.03,False,0.0,False,Sesion_6
157,presente,26.03,False,0.0,False,Sesion_6
158,presente,29.39,False,0.0,False,Sesion_6
159,ausente,0.0,False,0.0,False,Sesion_6
160,presente,25.54,False,0.0,False,Sesion_6
161,ausente,0.0,False,0.0,False,Sesion_6
162,presente,29.43,False,0.0,False,Sesion_6
163,presente,35.67,False,0.0,False,Sesion_6
164,presente,21.25,False,0.0,False,Sesion_6
165,presente,35.03,False,0.0,False,Sesion_6
166,tardanza,19.82,False,0.0,False,Sesion_6
167,tardanza,39.03,False,0.0,False,Sesion_6
168,presente,36.81,False,0.0,False,Sesion_6
169,tardanza,29.28,False,0.0,False,Sesion_6
170,tardanza,36.61,True,60.0,False,Sesion_6
171,presente,37.84,False,0.0,False,Sesion_6
172,presente,28.73,False,0.0,False,Sesion_6
173,tardanza,42.39,False,0.0,False,Sesion_6
174,ausente,0.0,False,0.0,False,Sesion_6
175,presente,36.21,False,0.0,False,Sesion_6
176,presente,37.52,False,0.0,False,Sesion_6
177,presente,17.76,False,0.0,False,Sesion_6
178,presente,47.6,False,0.0,False,Sesion_6
179,presente,38.4,False,0.0,False,Sesion_6
180,tardanza,6.25,True,60.0,False,Sesion_6
181,presente,53.75,False,0.0,False,Sesion_6
182,tardanza,36.78,False,0.0,False,Sesion_6
182,tardanza,39.4,False,0.0,True,Sesion_6
183,tardanza,24.63,False,0.0,False,Sesion_6
184,tardanza,35.74,False,0.0,False,Sesion_6
185,presente,49.53,False,0.0,False,Sesion_6
186,presente,46.97,False,0.0,False,Sesion_6
187,presente,37.82,False,0.0,False,Sesion_6
188,presente,36.5,False,0.0,False,Sesion_6
189,presente,19.51,False,0.0,False,Sesion_6
190,presente,53.02,False,0.0,False,Sesion_6
191,presente,44.42,False,0.0,False,Sesion_6
192,presente,18.83,False,0.0,False,Sesion_6
193,presente,26.86,False,0.0,False,Sesion_6
194,presente,41.63,False,0.0,False,Sesion_6
195,presente,30.47,False,0.0,False,Sesion_6
196,presente,38.46,False,0.0,False,Sesion_6
197,presente,39.04,False,0.0,False,Sesion_6
198,ausente,0.0,False,0.0,False,Sesion_6
199,presente,40.23,False,0.0,False,Sesion_6
199,presente,42.11,False,0.0,True,Sesion_6
200,presente,41.82,False,0.0,False,Sesion_6
201,presente,46.72,False,0.0,False,Sesion_6
202,presente,25.69,False,0.0,False,Sesion_6
203,presente,44.03,False,0.0,False,Sesion_6
204,presente,45.26,False,0.0,False,Sesion_6
205,presente,39.92,False,0.0,False,Sesion_6
206,presente,29.46,False,0.0,False,Sesion_6
207,presente,40.08,False,0.0,False,Sesion_6
208,presente,34.85,False,0.0,False,Sesion_6
209,tardanza,43.35,False,0.0,False,Sesion_6
210,tardanza,18.74,False,0.0,False,Sesion_6
211,tardanza,20.95,True,60.0,False,Sesion_6
212,presente,39.79,False,0.0,False,Sesion_6
213,presente,33.43,False,0.0,False,Sesion_6
214,ausente,0.0,False,0.0,False,Sesion_6
215,presente,38.89,True,60.0,False,Sesion_6
216,presente,31.83,True,60.0,False,Sesion_6
217,presente,37.99,False,0.0,False,Sesion_6
217,presente,39.21,False,0.0,True,Sesion_6
218,ausente,0.0,False,0.0,False,Sesion_6
219,presente,32.05,False,0.0,False,Sesion_6
220,presente,50.2,False,0.0,False,Sesion_6
221,presente,23.7,False,0.0,False,Sesion_6
222,ausente,0.0,False,0.0,False,Sesion_6
223,presente,32.53,False,0.0,False,Sesion_6
224,presente,15.11,False,0.0,False,Sesion_6
225,presente,25.02,True,60.0,False,Sesion_6
226,tardanza,31.57,False,0.0,False,Sesion_6
227,presente,45.0,False,0.0,False,Sesion_6
228,presente,37.53,True,60.0,False,Sesion_6
229,tardanza,37.28,False,0.0,False,Sesion_6
230,presente,46.78,True,60.0,False,Sesion_6
231,presente,42.76,False,0.0,False,Sesion_6
232,presente,44.37,False,0.0,False,Sesion_6
233,presente,32.41,False,0.0,False,Sesion_6
234,presente,22.44,False,0.0,False,Sesion_6
235,presente,39.07,False,0.0,False,Sesion_6
236,presente,33.64,False,0.0,False,Sesion_6
237,presente,51.22,False,0.0,False,Sesion_6
238,presente,37.99,False,0.0,False,Sesion_6
239,presente,53.97,False,0.0,False,Sesion_6
240,presente,34.64,False,0.0,False,Sesion_6
241,tardanza,36.76,False,0.0,False,Sesion_6
242,tardanza,64.12,False,0.0,False,Sesion_6
243,ausente,0.0,False,0.0,False,Sesion_6
244,tardanza,35.53,False,0.0,False,Sesion_6
245,presente,32.47,False,0.0,False,Sesion_6
246,tardanza,24.89,True,60.0,False,Sesion_6
247,ausente,0.0,False,0.0,False,Sesion_6
248,presente,24.93,False,0.0,False,Sesion_6
249,tardanza,20.82,False,0.0,False,Sesion_6
250,ausente,0.0,False,0.0,False,Sesion_6
251,ausente,0.0,False,0.0,False,Sesion_6
252,ausente,0.0,False,0.0,False,Sesion_6
253,presente,44.69,False,0.0,False,Sesion_6
254,presente,49.4,False,0.0,False,Sesion_6
255,tardanza,26.77,False,0.0,False,Sesion_6
256,ausente,0.0,False,0.0,False,Sesion_6
257,tardanza,29.07,False,0.0,False,Sesion_6
257,tardanza,33.69,False,0.0,True,Sesion_6
258,tardanza,37.2,False,0.0,False,Sesion_6
259,presente,28.35,False,0.0,False,Sesion_6
260,presente,38.9,False,0.0,False,Sesion_6
1,presente,26.4,False,0.0,False,Sesion_7
2,presente,34.14,False,0.0,False,Sesion_7
3,tardanza,27.32,False,0.0,False,Sesion_7
4,presente,35.3,False,0.0,False,Sesion_7
5,presente,33.16,False,0.0,False,Sesion_7
6,ausente,0.0,False,0.0,False,Sesion_7
7,presente,25.53,True,60.0,False,Sesion_7
8,tardanza,49.74,False,0.0,False,Sesion_7
9,presente,43.09,False,0.0,False,Sesion_7
10,presente,31.33,False,0.0,False,Sesion_7
11,presente,32.14,False,0.0,False,Sesion_7
12,presente,20.55,False,0.0,False,Sesion_7
13,presente,40.52,False,0.0,False,Sesion_7
14,ausente,0.0,False,0.0,False,Sesion_7
15,presente,37.63,True,60.0,False,Sesion_7
16,presente,32.23,False,0.0,False,Sesion_7
17,presente,24.73,False,0.0,False,Sesion_7
18,presente,26.66,False,0.0,False,Sesion_7
19,presente,50.16,False,0.0,False,Sesion_7
20,presente,21.68,False,0.0,False,Sesion_7
21,presente,42.62,False,0.0,False,Sesion_7
22,tardanza,25.66,True,60.0,False,Sesion_7
23,presente,33.91,True,60.0,False,Sesion_7
24,presente,34.85,False,0.0,False,Sesion_7
25,presente,45.43,False,0.0,False,Sesion_7
26,presente,32.43,False,0.0,False,Sesion_7
27,presente,46.77,False,0.0,False,Sesion_7
28,presente,29.75,False,0.0,False,Sesion_7
29,presente,25.52,False,0.0,False,Sesion_7
30,presente,39.4,False,0.0,False,Sesion_7
31,presente,42.12,False,0.0,False,Sesion_7
32,presente,30.35,False,0.0,False,Sesion_7
33,presente,31.53,False,0.0,False,Sesion_7
34,presente,55.87,False,0.0,False,Sesion_7
35,presente,35.71,False,0.0,False,Sesion_7
36,presente,21.37,False,0.0,False,Sesion_7
37,presente,45.06,False,0.0,False,Sesion_7
38,ausente,0.0,False,0.0,False,Sesion_7
39,tardanza,42.92,False,0.0,False,Sesion_7
40,ausente,0.0,False,0.0,False,Sesion_7
41,tardanza,15.77,False,0.0,False,Sesion_7
42,tardanza,42.8,False,0.0,False,Sesion_7
43,presente,41.76,False,0.0,False,Sesion_7
44,tardanza,50.6,False,0.0,False,Sesion_7
45,presente,42.92,False,0.0,False,Sesion_7
46,presente,46.35,False,0.0,False,Sesion_7
47,tardanza,17.21,False,0.0,False,Sesion_7
48,presente,24.66,False,0.0,False,Sesion_7
49,presente,32.41,False,0.0,False,Sesion_7
50,presente,37.8,True,60.0,False,Sesion_7
51,tardanza,54.41,False,0.0,False,Sesion_7
52,ausente,0.0,False,0.0,False,Sesion_7
53,presente,26.79,False,0.0,False,Sesion_7
54,tardanza,29.59,False,0.0,False,Sesion_7
55,presente,37.52,False,0.0,False,Sesion_7
56,tardanza,25.94,True,60.0,False,Sesion_7
57,presente,38.67,False,0.0,False,Sesion_7
58,presente,35.44,False,0.0,False,Sesion_7
59,presente,29.2,False,0.0,False,Sesion_7
60,presente,32.71,False,0.0,False,Sesion_7
61,tardanza,38.49,False,0.0,False,Sesion_7
62,presente,32.41,False,0.0,False,Sesion_7
63,presente,34.34,False,0.0,False,Sesion_7
64,presente,30.62,True,60.0,False,Sesion_7
64,presente,31.96,True,60.0,True,Sesion_7
65,presente,37.76,False,0.0,False,Sesion_7
66,ausente,0.0,False,0.0,False,Sesion_7
67,tardanza,52.03,False,0.0,False,Sesion_7
68,tardanza,39.78,False,0.0,False,Sesion_7
69,presente,39.42,False,0.0,False,Sesion_7
70,presente,34.25,False,0.0,False,Sesion_7
71,tardanza,48.79,True,60.0,False,Sesion_7
72,presente,20.96,False,0.0,False,Sesion_7
72,presente,23.17,False,0.0,True,Sesion_7
73,presente,29.0,False,0.0,False,Sesion_7
74,presente,36.06,False,0.0,False,Sesion_7
75,presente,7.95,False,0.0,False,Sesion_7
76,presente,29.8,False,0.0,False,Sesion_7
77,tardanza,23.93,False,0.0,False,Sesion_7
78,tardanza,26.56,False,0.0,False,Sesion_7
79,presente,41.9,False,0.0,False,Sesion_7
80,presente,42.1,False,0.0,False,Sesion_7
81,presente,31.42,False,0.0,False,Sesion_7
82,presente,30.31,False,0.0,False,Sesion_7
83,presente,26.83,False,0.0,False,Sesion_7
84,presente,39.04,True,60.0,False,Sesion_7
85,presente,22.86,True,60.0,False,Sesion_7
86,presente,32.89,True,60.0,False,Sesion_7
87,tardanza,40.29,False,0.0,False,Sesion_7
88,tardanza,39.76,False,0.0,False,Sesion_7
89,presente,23.22,False,0.0,False,Sesion_7
90,tardanza,52.66,False,0.0,False,Sesion_7
91,presente,29.85,False,0.0,False,Sesion_7
92,presente,38.91,False,0.0,False,Sesion_7
93,tardanza,39.59,False,0.0,False,Sesion_7
94,tardanza,46.46,False,0.0,False,Sesion_7
95,presente,17.17,False,0.0,False,Sesion_7
96,presente,39.56,False,0.0,False,Sesion_7
97,presente,34.29,False,0.0,False,Sesion_7
98,presente,21.5,False,0.0,False,Sesion_7
99,tardanza,38.51,False,0.0,False,Sesion_7
100,presente,37.32,False,0.0,False,Sesion_7
101,presente,35.34,False,0.0,False,Sesion_7
102,presente,30.67,False,0.0,False,Sesion_7
103,tardanza,44.28,True,60.0,False,Sesion_7
104,tardanza,27.04,False,0.0,False,Sesion_7
105,tardanza,29.72,False,0.0,False,Sesion_7
106,presente,34.04,False,0.0,False,Sesion_7
107,presente,44.9,False,0.0,False,Sesion_7
108,presente,31.26,False,0.0,False,Sesion_7
109,presente,29.27,False,0.0,False,Sesion_7
110,presente,41.04,False,0.0,False,Sesion_7
111,presente,35.31,False,0.0,False,Sesion_7
112,presente,37.87,True,60.0,False,Sesion_7
113,presente,36.4,False,0.0,False,Sesion_7
114,presente,28.85,False,0.0,False,Sesion_7
115,presente,30.48,False,0.0,False,Sesion_7
116,ausente,0.0,False,0.0,False,Sesion_7
117,tardanza,23.26,False,0.0,False,Sesion_7
118,presente,28.67,False,0.0,False,Sesion_7
119,presente,46.66,True,60.0,False,Sesion_7
120,presente,28.34,False,0.0,False,Sesion_7
